cleanedContent,content_length,hashtags,sentiment_score,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,likeCount,quoteCount,part_of_convo
Dennis: There are structural problems which are created by the PAP...spiralling cost of living is one constant complaint ,0.9928571428571428,empoweryourfuture,-0.4404,0,0,0,0,2,0,False
ST: WP new face Chen Show Mao plans to return for good 3/4/11     ,0.8214285714285714,wpsg wp sgelections wpge2011,0.6841,0,0,0,0,0,0,False
"PAP Sec-Gen Lee Hsien Loong said that the stakes for this election are high as people’s lives and livelihoods are impacted. He called on Singaporeans to vote for the PAP as it is the Party with the experience, the commitment and the ideas to take 🇸🇬 forward. ",0.95,ge2020,0.7351,0,5,0,0,175,4,False
7 Steps of Voting by Elections Dept      ,0.7642857142857142,sgelections wpsg wp wpge2011 yourvoteissecret,0.0,0,0,0,0,0,0,False
"Speaking right now, first delivering his speech in Malay, then in Mandarin, and now in English, is DPM Teo  ",0.9785714285714284,pap4sg,0.0,0,0,1,0,5,0,False
"Just in: a very special guest will speak at  GRC Rally! Stay tuned or better yet, join us!   ",0.9857142857142858,aljunied pap4sg ge2015,0.8261,0,0,1,0,3,0,False
Yam Ah Mee appears ,0.2642857142857143,hougangbyelection,0.0,0,0,0,0,1,0,False
happy to mark a major milestone in our efforts to transform Tampines into a true cycling town  ,0.8928571428571429,ireneng,0.7579,0,0,1,0,2,0,False
"Starting soon! A total of 25,000 participants will be walking this morning! ",0.5428571428571428,,0.0,0,0,1,0,7,0,False
"@chuanjin1: ""We are the People's Action Party. We believe in taking action.""  ",0.6571428571428571,ge2015 pap4sg,0.4019,0,0,0,0,2,0,False
Well done  One more step closer to World Cup :)  ,0.5857142857142857,lionssg,0.6249,1,0,0,0,4,0,False
Budget 2011: MOE - MTL Review Committee Recommendations (by Low Thia Khiang)  ,0.7357142857142858,wpsg,-0.2732,0,0,0,0,0,0,False
Adrian explains that they were sources of inspiration for him to step up to serve  ,0.6785714285714286,ge2015 wpsg,0.5267,0,0,0,0,2,0,False
What are the complexities of policy-making? Activists went through the rigours of policy-making when they researched a White Paper to better manage plastic waste. ,0.6642857142857143,,0.0258,1,0,0,0,5,0,False
LIVE at  Jun Yi is 20 yrs old and has autism. Jun Yi completes n presents this drawing in &lt;3hrs ,0.8357142857142857,purpleparadesg,0.0,0,0,1,0,4,0,False
"To all our educators, Happy Teachers' Day! ",0.1535714285714285,,0.6114,0,0,1,0,20,0,False
Happy National Day! Its a moment to celebrate!   ,0.6214285714285714,sg50 singapore,0.8395,1,0,0,0,2,0,False
"Earlier today, Singapore's fourth-generation ministers released a statement about Singapore's leadership succession. Read the full story:  ",0.5785714285714286,,0.2023,1,0,1,0,6,1,False
"Daniel Goh: drop immigration as a tool to plug gaps of low-fertility, ageing society.  ",0.7071428571428572,ge2015 wpsg,-0.2732,0,0,0,0,7,0,False
"Dr Maliki: ""We appreciate each and everyone of you. We listen and listen and we acted on it.""   ",0.9428571428571428,pap4sg ge2015,0.4019,0,0,1,0,1,0,False
WP Manifesto 2011 Key Highlights : Towards A First World Parliament     ,0.8642857142857143,wp wpsg sgelections wpge2011,0.4084,0,0,0,0,0,0,False
WP Members of Parliament at the National Day Parade.  ,0.5928571428571429,ndp2012,0.4084,1,0,0,0,2,0,False
"The  is now potentially life-threatening to the ill and elderly people, according to government guidelines. ",0.9785714285714284,sghaze,-0.4215,1,0,0,0,0,0,False
NCMP Gerald Giam's  cut on increasing adoption of telehealth. ,0.6571428571428571,cos2014,-0.2732,1,0,0,0,1,0,False
WP Leaders at a Lunar New Year celebration in Hougang.  ,0.5428571428571428,,0.4084,0,0,0,0,0,0,False
 PCF children for putting up such a wonderful multi-cultural performance!   ,0.6857142857142857,thankyou pap4sg pap,0.6114,0,0,1,0,7,0,False
"@shahsalimat not really just memes, but in all ways possible. We are learning how to use social media from the happening peeps like you",0.9642857142857144,,0.5023,0,0,0,0,1,0,False
Dennis: I often jokingly say I decided to stop wearing my school uniform when I left Raffles,0.6571428571428571,,-0.296,0,0,0,0,7,0,False
Happy Children’s Day! Enjoy your long weekends! ,0.3428571428571428,,0.8168,0,5,0,0,7,0,False
NCMP Daniel Goh will be moving an adjournment motion on the issue later in the House.,0.6071428571428571,,0.0,0,0,0,0,1,0,True
"Show Mao: 4 years ago, my wife, children and I moved to Aljunied, in the Paya Lebar ward. I too am a voter from Aljunied ",0.9,wpsg,0.0,0,0,0,0,3,0,False
ST (21/4): Workers' Party rolls out 4 more candidates     ,0.7642857142857142,wp wpge2011 wpsg sgelections,0.4019,0,0,0,0,0,0,False
DPM @teocheehean gave away home appliances to families in his ward today.  ,0.7357142857142858,pap60,0.0,0,0,1,0,1,0,False
"Let's walk ""hand in hand, heart to heart..."" On stage right now, guest speaker, Ms Penny Low!  ",0.8857142857142857,pap4sg,0.68,0,0,1,0,1,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
TODAYonline | WP introduces second batch of candidates     ,0.7714285714285715,wp wpsg wpge2011 sgelections,0.4084,0,0,0,0,0,0,False
Letter to ST Forum from Mr Gerald Giam (20 April 2011) : Towards A First World Parliament    ,0.95,wp wpsg sgelections,0.0,0,0,0,0,0,0,False
  A quote by Encik Sidek Saniff from our 1st Rally of  held last night.   ,0.9,qotd ge2015 pap4sg singapore,0.0,0,0,1,0,21,0,False
"In Parliament today, Members spoke about the adjustments in the Direct School Admission Exercise and increase in ComCare applications. They also passed new legislation to facilitate remote solemnisations.",0.8107142857142857,,0.3182,1,0,0,0,4,0,False
He urges NEA to do more to expand current food waste recycling programmes.,0.5285714285714286,,-0.0571,0,0,0,0,0,0,False
"""400 elderly residents received flu vaccinations today thanks to Dr. Wong Sin Yew n staff"" - Dr. Lily Neo  ",0.9857142857142858,papcares,-0.5106,0,0,1,0,0,0,False
"Dominic, 39, volunteers at East Coast and Hougang too - where the kampung spirit is alive, he says.  ",0.8,peopleofwp,0.5106,0,0,1,0,3,0,False
Happening soon: PAP East Coast GRC will be unveiling their slate of candidates.   ,0.8428571428571429,pap4sg ge2015,0.0,0,0,1,0,1,0,False
Minister Lawrence Wong writes about the HDB experience being an integral part of our Singapore story.Read the full article:  ,0.5285714285714286,,0.0,1,0,1,0,3,0,False
"Sylvia Lim: Ppl have suffered bcos of their mistakes. Yet they spend their time attacking WP, when they shd focus on apologising to u!",0.9571428571428572,,-0.7235,0,0,0,0,9,0,False
I posted a new photo to Facebook ,0.3928571428571428,,0.0,1,0,0,0,0,0,False
"55 years ago, on 3 November 1957, David Marshall founded the Workers' Party. ",0.7,,0.4019,1,0,0,0,3,0,False
"Increased revenues resulting from higher collections of various taxes and duties should, as far as possible, be rebated back to citizens. This ensures that the government does not enjoy a windfall gain while our citizens suffer.",0.8142857142857143,,-0.7785,0,0,0,0,1,0,True
Happy  牛年快乐!🍊🍊 ,0.1,yearoftheox,0.6114,0,5,0,0,46,1,False
PM Lee posts additional responses to feedback from yesterday's webchat.   ,0.85,sgelections sgelection,0.0,0,0,0,0,3,0,False
Click |Video| to see Rally Videos for Koh Choong Yong [Sengkang West SMC]     ,0.8928571428571429,wp wpsg sgelections votewp,0.0,0,0,0,0,0,0,False
Prime Minister Lee Hsien Loong announced changes to the cabinet which will take effect on 1 May 2019.Read more:  ,0.4857142857142857,,0.0,1,0,1,0,17,2,False
Media Release on untrue claims of curtailment of PAP Grassroots activities in Hougang SMC ,0.7785714285714286,,0.0,1,0,0,0,1,0,False
"Murali wraps up his speech on a strong note - to a cheering crowd - who chants ""Ah Mu! Ah Mu!""  ",0.7785714285714286,sgbyelection,0.8011,0,0,1,0,5,0,False
"""Yes, we are aware."" Chan Chun Sing confirmed that the Government is aware that the newly appointed Auditor-General is the wife of a Senior Minister of State. Watch his reply here:  credit: Channel NewsAsia ",0.8321428571428572,,0.3818,1,5,0,0,3,3,True
Sylvia on Dr Koh Poh Koon: The son of Punggol is now the Son-in-Law of Ang Mo Kio! ,0.7214285714285714,empoweryourfuture,0.0,0,0,0,0,9,0,False
Dennis:  and let the Workers’ Party continue to put pressure on the Government to bring job security for Singaporean PMETs,0.9214285714285714,votewp,0.4404,0,0,0,0,1,0,False
"""We mean what we say, and we do what we say,"" says Amrin Amin.   ",0.7214285714285714,ge2015 pap4sg,0.0,0,0,1,0,6,0,False
PM Lee took a walk at Labrador Park this evening. ,0.5142857142857142,,0.0,1,0,0,0,0,0,False
  A look back at Murali's initiative since 15 years ago. ,0.6142857142857143,throwbackthursday bukitbatok,0.0,0,0,1,0,8,0,False
" According to the World Health Organisation’s statistics onservice coverage, Singapore performs better than many other developed countries.Read more at  ",0.6714285714285714,didyouknow,0.4404,1,0,1,0,8,0,False
Live: PM at the Kent Ridge Ministerial Forum 2011   ,0.6785714285714286,sgelection sgelections,0.0,0,0,0,0,0,0,False
Every Friday we bring u  to help u understand some of the government policies better. RT to share! ,0.9571428571428572,policyfriday,0.7959,0,0,1,0,2,0,False
Leon: Even when we have a MRT breakdown...the Govt likes to say that the system is still one of the best in the world,0.8357142857142857,,0.7906,0,0,0,0,6,0,False
"Lee Li Lian: ""This is my third election in four years!""   ",0.6285714285714286,wpsg ge2015 empoweryourfuture,0.0,0,0,0,0,3,0,False
"Sylvia: PAP candidate...Charles Chong, told the media that at the time that PAP handed over Punggol East SMC... the TC had a surplus",0.9428571428571428,,0.0,0,0,0,0,1,0,False
"I spoke twice today with my Indonesian counterpart, Dr Marty Natalegawa, to register our concerns about the... ",0.95,,0.0,1,0,0,0,0,0,False
We're bringing u the  LIVE from our 1st Rally of  The atmosphere is great! Join us!  ,0.9142857142857144,action ge2015 pap4sg,0.7835,0,0,1,0,2,0,False
Dennis: All our WP MPs voted against the White Paper and 0 PAP MPs voted against it  ,0.6928571428571428,ge2015 wpsg,0.4084,0,0,0,0,8,0,False
Ting Ru: These are also key themes that residents have brought up during our interaction on the ground with them.,0.8071428571428572,,0.0,0,0,0,0,0,0,False
,0.1571428571428571,,0.0,1,0,0,0,2,0,False
Gerald: There is no freak election result. Any result in a free and fair election will reflect the will of the people ,0.9714285714285714,empoweryourfuture,0.128,0,0,0,0,4,0,False
Here's wishing everyone a joyous and prosperous Year of the Rooster!🐓恭祝大家新年快乐，万事如意，心想事成，恭喜发财！ ,0.6714285714285714,,0.8553,0,0,1,0,6,0,False
@LawrenceWongST   Singapore,0.4571428571428571,onenationtogether sg52 happybirthday,0.0,0,0,0,0,3,0,True
"@jsalim90 And a society that not just praises and admires the successful. But one where the successful are admired for helping those less successful. A society where progress is measured by the improvements made to the lives of ALL, not just a few...",0.8928571428571429,,0.981,0,0,0,0,0,0,True
"Pritam Singh, Leon Perera, Sylvia Lim, @geraldgiam and Muhamad Faisal Abdul Manap are the Workers’ Party candidates for Aljunied GRC!   ",0.5928571428571429,ge2020,0.4574,1,0,1,0,172,11,False
"Dennis informs the rally that if all WP East Coast GRC and Fengshan SMC candidates are elected, they will run the town council together.",0.9714285714285714,,0.4084,0,0,0,0,3,0,False
"We believe that women in Singapore must be empowered to live their fullest potential. Just as MP Poh Li San shared in her meeting with former competitor runner, Lossini Jeyapandiyen, we must not let other people put a limit to the goals our women in Singapore have.    ",0.9857142857142858,pap4sg,0.34,0,5,0,0,32,2,False
Wishing all a warm and happy  filled with peace and joy! Watch:  ,0.7071428571428572,christmas,0.9336,1,0,1,0,9,0,False
"Know more about Poh Li San, CAG’s Vice President who hopes to create more opportunities for women at the workplace. ",0.4142857142857143,,0.7778,0,5,0,0,5,1,False
"I am happy, proud & honoured to be a part of the PAP-PCF Marching Contingent 2013. Happy Birthday Singapore!- Lawerence Quek Whampoa Branch",0.9928571428571428,,0.9324,0,0,0,0,0,0,False
Congrats to @SingaporeAir for being named the world's second best airlines! ,0.7,,0.8356,0,0,1,0,9,0,False
"Faisal: To me, the pain we have gone through is very much worth it, as the pain has translated into society's gain. Our pain is your gain.",0.9857142857142858,,-0.2315,0,0,0,0,2,0,False
   ,0.3928571428571428,wpsg ge2015 empoweryourfuture,0.0,0,0,1,0,14,0,False
Leon: I felt so grateful that there were a few S'poreans who stood up for democracy...led me to become a proud member of the WP today,0.95,,0.8657,0,0,0,0,4,0,False
@miyagi also want to talk to @mrbrown never get chance... ,0.5,sgelections,0.0772,0,0,0,0,0,0,True
Sylvia: ...ironic that the MP who began the curve ball attack was Mr Liang Eng Hwa,0.5857142857142857,,-0.4767,0,0,0,0,6,0,False
MP Inderjit Singh says he will continue to help the team in its election campaign. ,0.6428571428571429,pap4sg,0.4019,0,0,0,0,0,0,False
"@jsalim90 My dream for Singapore is one where our people do care about one another regardless of race, religion, language, gender, nationality, special needs or otherwise...",0.6178571428571429,,0.7845,0,0,0,0,0,0,True
"Our further response to MOH's Press Secretary. For the full statement, please go to:  ",0.7785714285714286,,0.3182,1,0,1,0,9,0,False
ST: Low Thia Khiang: WP proposal to lower HDB flat prices won't affect resale prices 16/4    ,0.95,wp wpsg sgelections,-0.1449,0,0,0,0,0,0,False
Renewal process in West Coast GRC   ,0.5642857142857143,sgelections sgelection,0.0,0,0,0,0,0,0,False
"Daniel: On the need for more flexibility in education, Daniel: 12 year olds need to be encouraged not to be sorted like sheep and goats.",0.9714285714285714,,0.7713,0,0,0,0,9,0,False
Click |Video| to see Rally Videos for Angela Oon [Nee Soon GRC]     ,0.8214285714285714,wp wpsg sgelections votewp,0.0,0,0,0,0,0,0,False
 HAPPENING RIGHT NOW: Sec Gen @leehsienloong w  candidates on a walkabout in HougangPic: CNA  ,0.9928571428571428,ge2015 aljunied pap4sg,0.0,0,0,1,0,9,0,False
"Li Lian: The HDB should aim to keep the current first-timer application rate at 1.5...after all, we want couples to get married & give birth",1.0,,0.0772,0,0,0,0,1,0,False
Cat ownership to expand: Shanmugam ,0.4071428571428571,,0.3182,1,0,0,0,0,0,False
"We're off to a start with our first speaker of the night, Dylan Ng!    ",0.8785714285714286,ge2015 wpsg empoweryourfuture,0.0,0,0,1,0,10,0,False
"Here's wishing all happiness, health and wealth in the Year of the Rooster! 🐔恭祝大家新年快乐，身体健康，心想事成，阖家幸福！ ",0.7285714285714285,,0.8398,0,0,1,0,13,1,False
LIVE from the Padang! Everyone is ready. Are you ready to celebrate where ever you are?    ,0.9714285714285714,singapore sg50 ndp2015,0.8398,0,0,1,0,8,0,False
She cited the example of government nominees on the boards of professional bodies and sports groups.,0.7142857142857143,,0.0,0,0,0,0,2,0,False
"First PAP rally tomorrow, 28th April 2011 Thursday 7pm, at the field beside Buangkok MRT station.   ",0.9071428571428573,sgelections sgelection pap,0.0,0,0,0,0,1,0,False
JJ wants to push for Singaporean workers to be confident and for Singaporean enterprises to be dynamic ,0.7714285714285715,wpsg,0.8192,0,0,0,0,1,0,False
"Marymount residents, here is your PAP candidate! Hear from Gan Siow Huang as she shares her volunteering experiences and why you can count on her to serve you.Watch her video:  ",0.7142857142857143,,0.3595,1,0,1,0,16,1,False
Moulmein 5 Year Concept Plan    ,0.5357142857142857,sgelections sgelection,0.0,0,0,0,0,0,0,False
"Minister Heng: By working together, we can enable Singaporeans and Singapore to be leading light of how we manage an uncertain future…",0.9571428571428572,,-0.296,0,0,0,0,0,0,False
Starting soon! Cheerful Singaporeans in the morning to commemorate SG50  ,0.6071428571428571,jubileewalk,0.5848,0,0,1,0,12,0,False
MP @YamKeng talks about the curious case of the widely discussed plate of Nasi Padang. ,0.7785714285714286,,0.3182,1,0,0,0,2,0,False
"On the other side of the island, Tampines GRC taught a new skill to families on how to bake  ",0.8857142857142857,cupcakes,0.0,0,0,1,0,3,0,False
MP Charles Chong had a planned medical procedure yesterday. We wish him a speedy recovery! Read the full details:  ,0.9857142857142858,,0.4574,1,0,1,0,4,0,False
"Minutes ago from the OCBC Aquatic Centre, getting the crowd all fired up... Men's 50m Freestyle!   ",0.8357142857142857,apg2015 oneteamsg,-0.4926,0,4,0,0,2,0,False
LIVE from our lunchtime  SG @leehsienloong takes the stage.    ,0.9,fullertonrally ge2015 pap4sg livetweets,0.0,0,0,4,0,8,0,False
MCI's response to PQs on misinfromation during the haze episode and the role of MLC ,0.7571428571428571,,0.0,1,0,0,0,0,0,False
"GOALBALL - We managed to catch a snippet of the Women's Team cheering ""Singapore🇸🇬""   ",0.7428571428571429,apg2015 oneteamsg,0.5106,0,4,0,0,6,0,False
    ,0.5714285714285714,ahpetc ge2015 empoweryourfuture,0.0,1,0,1,0,10,0,False
"Companies found to have “disguised their retrenchments” might have their Jobs Support Scheme wage subsidies and work pass privileges revoked, Minister for Manpower Josephine Teo said.",0.7357142857142858,,0.6486,1,0,0,0,8,0,False
Here's the album to photos of today's  Check it out and tag yourselves!,0.7642857142857142,papconvention,0.0,1,0,0,0,2,0,False
The Workers' Party wishes all a Happy Vesak Day!,0.3428571428571428,,0.807,0,0,0,0,0,0,False
Mr Lim: I hope Mountbatten residents will cont to support me and my team. I encourage residents to come forward to speak to me. ,0.9642857142857144,pap4sg,0.836,0,0,0,0,0,0,False
WP's MP for Hougang Mr. Low Thia Khiang promotes Online Privacy Protection in Parliament    ,0.9428571428571428,wpsg sgelections wp,0.0772,0,0,0,0,1,0,False
We're thrilled to have the company of conservancy workers from Aljunied-Hougang Town Council tonight.  ,0.8,hariraya,0.4404,0,0,1,0,10,0,False
"Min Khaw on delivering a Sembawang Community Hub - ""This is a promise we will do and will deliver!""  ",0.9571428571428572,ge pap4sg,0.3802,1,0,0,0,1,0,False
  ,0.35,empoweryourfuture ge2015,0.0,0,0,1,0,6,0,False
ZB.com 今天起分批介绍候选人 工人党料攻四集选区四单选区     ,0.6071428571428571,wp wpsg sgelections wpge2011,0.0,0,0,0,0,0,0,False
Mohamed Fairoz now moves on to introduce our policies for Aspiring Students and Families   ,0.8928571428571429,ge2015 wpsg,0.0,0,0,1,0,4,0,False
Png Eng Huat: PAP wants you to believe that they are the only chosen one who can run Singapore.  ,0.9,ge2015,0.0,0,0,1,0,4,0,False
"""让我们建立一个更美好,更光明的新加坡."" - PAP Women's Wing, Comrade Cheryl Chan   ",0.7214285714285714,pap60 paprally,0.0,0,0,1,0,0,0,False
"Firuz Khan, our candidate for Marine Parade GRC, is the first to address the rally tonight  ",0.85,wpsg,0.0,0,0,1,0,0,0,False
Parliament sits tomorrow! Here are just a few of the questions our MPs will be raising.  ,0.3714285714285714,wpinparliament,0.0,0,5,0,0,22,1,False
"Dear friends, do ask ur friends 2 follow @wpsg 2 for the latest on    :-)",0.6928571428571428,wpge2011 wp sgelections,0.8779,0,0,0,0,0,0,False
"@tanhuiyi Hi there! Unfortunately, the bag will only be available for guests attending the WP Grassroots Committee’s National Day Dinner. For ticketing info, please visit: ",0.6964285714285714,,0.4451,1,0,0,0,0,0,True
This is and example what happen before we post       ,1.0,adminstories kakikongkakisong likeanyonecares justsaying example,0.0,0,0,1,0,0,0,False
"Government funds will soon be accessible to commercial childcare operators, under a new Complementary Scheme, says A.M. ",0.9571428571428572,chanchunsing,0.0,0,0,0,0,0,0,False
EastCoast: Maliki lauds the achievements of individuals within e Malay community who have risen in the ranks in SAF. ,0.9928571428571428,,0.0,0,0,1,0,5,0,False
WP unveils its 2nd batch of Candidates for GE2011 : Towards A First World Parliament    ,0.9142857142857144,wpsg wp sgelections,0.4084,0,0,0,0,0,0,False
TODAYonline | Workers' Party start Hougang walkabout     ,0.7571428571428571,wp wpsg sgelections wpge2011,0.4019,0,0,0,0,1,0,False
@lynnylchan Thanks for clicking ;) here's the link: ,0.5357142857142857,,0.5859,1,0,0,0,0,0,True
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"This enables a focus on all Singaporean children and the value they will bring to Singapore, rather than to just focus on their parents.",0.9714285714285714,,0.34,0,0,0,0,3,0,False
"MP Dennis Tan: ""That said, it is important that such health plans are appropriately developed for residents of different age groups and dealing with prevention of a range of diseases and health conditions.""",0.7357142857142858,,0.2023,0,0,0,0,0,0,True
"Get to know candidate Sun Xueling, and why volunteerism is her guiding principle >>  ",0.9285714285714286,,0.0,1,0,1,0,0,0,False
"Earlier today, participants turned up in full force for the Reindeer Walk-a-Wheelathon.  ",0.7357142857142858,backupapg2015,0.0,0,0,1,0,6,0,False
PM will be starting his  at 6.45 pm. We will be doing live tweeting. Follow us to get latest updates! ,0.8428571428571429,ndr14 singapore,0.0,0,0,0,0,1,0,False
NCMP Gerald Giam: MND - Growing alternative city centres   ,0.6857142857142857,cos2012 sgbudget,0.1779,1,0,0,0,0,0,False
MP Sylvia Lim: MinLaw - Criminal Procedure   ,0.5857142857142857,cos2012 sgbudget,-0.5267,1,0,0,0,0,0,False
"@monobinnie Your design was really nice! Thank you for taking the time, energy and effort to participate. We very much appreciate it!",0.475,,0.8894,0,0,0,0,1,0,True
Dennis seeks clarity regarding the effects of additional law graduates from the new UniSIM law school. ,0.7357142857142858,,0.4019,0,0,1,0,2,0,False
Budget 2011: MICA – Protection of Privacy Online (by Low Thia Khiang)  ,0.6857142857142857,wpsg,-0.2732,0,0,0,0,0,0,False
I was at Yuhua Blk 224 Jurong East for my regular house visit this week. I am happy to meet with many Yuhua... ,0.95,,0.5719,1,0,0,0,0,0,False
Stay safe and take care everyone. We’ll get through this together. ,0.2392857142857143,,0.7269,0,0,1,0,16,0,True
Cheryl Loh: Singapore needs compassionate growth.  ,0.5428571428571428,ge2015 empoweryourfuture,0.7003,0,0,0,0,4,0,False
"""We are in this together."" - Min Shanmugam ",0.4642857142857143,,0.0,1,0,0,0,0,0,False
Lim Biow Chuan House Visit @ Blk 10 Jalan Batu   ,0.6714285714285714,sgelections sgelection,0.0,0,0,0,0,0,0,False
MP Low Thia Khiang: MOE - Lee Kuan Yuan Fund for Bilingualism   ,0.7214285714285714,cos2012 sgbudget,-0.2732,1,0,0,0,0,0,False
"Starting NOW, we bring u all the action from our 1st rally, LIVE @ DeltaSC!     ",0.9857142857142858,ge2015 radinmas tanjongpagar pap4sg,0.0,0,0,1,0,3,0,False
Delighted to celebrate Mr Ong Pang Boon’s 90th birthday with fellow PAP comrades last night. Here's wishing Mr Ong many more healthy and fruitful years ahead. You can view my speech at  - LHL ,0.7678571428571429,,0.8977,1,0,1,0,97,2,False
Png proposes that ICA accept personal representation by friends/relatives willing to house sellers w/o a new home. ,0.8214285714285714,,0.3818,0,0,1,0,1,0,False
@lightmage81 which one?,0.1642857142857142,,0.0,0,0,0,0,0,0,True
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
" unveiled its masterplan for a 50 hectare Digital District, which would be ready in stages from 2023. The new district will also create 28,000 jobs for Singapore's digital economy.Read more:  ",0.7964285714285714,punggol,0.5574,1,0,1,0,9,1,False
HAPPENING NOW: Min Tan Chuan-Jin and Mr Lim Biow Chuan has arrived at Mountbatten for a press conference.  ,0.9714285714285714,pap4sg,0.0,0,0,1,0,0,0,False
"For subtitles in Chinese, Malay and Tamil, please visit: ",0.2857142857142857,,0.3182,1,0,0,0,4,1,True
Gerald: The PAP does not have all the answers.  ,0.4285714285714285,ge2015 wpsg,0.0,0,0,0,0,5,0,False
omy - 新闻 News - Workers’ Party introduces first four election candidates     ,0.9,wp wpsg sgelections wpge2011,0.4019,0,0,0,0,0,0,False
"Angela feels that the voices of ordinary Singaporeans who are hard hit by the rising cost of living, are not heard.",0.8214285714285714,,-0.1027,0,0,0,0,0,0,False
1 more day to the biggest party yet  and 2hrs to PM's National Day Message. Stay tuned for live-tweets!  ,1.0,sg50 ndm2015,0.4574,0,0,1,0,7,0,False
"PasirRis: ""Your Vote Matters!"" - Zainal Sapari shares that the PAP values every vote.   ",0.8857142857142857,ge2015 pap4sg,0.636,0,0,1,0,0,0,False
ZB.com 林瑞莲反驳黄永宏质疑: 陈硕茂对新加坡有所了解     ,0.6,wp wpsg wpge2011 sgelections,0.0,0,0,0,0,0,0,False
"Pritam Singh on Merdeka Generation Package: (T)here are also quarters who conclude it is pungently timed with the election cycle, giving off the odour of an unfair advantage aimed at the electoral prospects of the PAP. ",0.8285714285714286,sgbudget2019,0.3612,0,0,0,0,6,1,False
"""Ah Boys to Men"" share a  moment with PM @leehsienloong LIVE at the PAP Awards 2015  ",0.7,wefie pap4sg,0.6369,0,0,1,0,13,0,False
"At the World Economic Forum in Davos, Minister Chan Chun Sing shared why it is important for leaders to be forthright and build trust with the people.Read the full story at   ",0.7071428571428572,,0.7579,1,0,1,0,4,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
The govt has made flats more affordable and accessible.,0.4357142857142857,ndrsg,0.0,0,0,0,0,0,0,False
Branch Chairman Lee Hong Chuang in  as he lends a listening ear to a resident in Hougang.  ,0.9214285714285714,action papcares,0.0,0,0,1,0,1,0,False
Pick The Poop y’all.   ,0.1892857142857142,goodneighbours graciousliving,0.0,0,0,1,0,13,0,False
How would you celebrate the Golden jubilee of   ? ,0.6214285714285714,singapore sg50,0.5719,0,0,1,0,1,0,False
Merry  to Everyone in    ,0.5857142857142857,xmas singapore shoutout merryxmas,0.5423,0,0,1,0,3,0,False
1st Assistant Secretary-General Heng Swee Keat shares his reflections from 2019.,0.3678571428571429,,0.296,1,0,0,0,8,0,False
Dennis suggests that a moderate increase on the limits may provide assistance to many more who may require legal aid ,0.8357142857142857,,0.4215,0,0,1,0,1,0,False
Fairoz: Thank you to all the volunteers who have given us the strength to  !,0.6714285714285714,empoweryourfuture,0.7177,0,0,0,0,0,0,False
"Thank you for joining Ms Cheryl Chan, and being with us at our  SMC  !   ",0.9071428571428573,fengshan paprally ge2015 pap4sg,0.4199,0,0,1,0,4,0,False
Find out more about the use and availability of masks during the  here: ,0.7214285714285714,sghaze,0.0,1,0,0,0,0,0,False
PSI reading stands at 180 at 2am  ,0.3357142857142857,neasg sghaze,0.0,0,0,0,0,0,0,False
"""12-year-olds need to be encouraged, not to be sorted like sheep and goats."" @DanielPSGoh   ",0.9928571428571428,ge2015 empoweryourfuture,0.6124,0,0,1,0,14,0,False
"The Temporary Relief Fund will provide $500 cash support for lower and middle income Singaporeans and PRs affected by the economic impact of Covid-19, and require immediate financial help with basic living expenses.Apply here 👉  ",0.9642857142857144,sgunited stayhome,0.6908,1,0,1,0,14,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
Dennis draws on Sengkang and Punggol residents’ experiences of a lack of basic amenities and shops when first moving in.,0.8571428571428571,,-0.3182,0,0,0,0,2,0,False
"Foo Seck Guan, candidate for Nee Soon, addresses the rally in Mandarin on issues affecting low-income families. ",0.9571428571428572,,0.0,0,0,1,0,3,0,False
Here are our Central Executive Committee (CEC) office bearers for the 2020-2022 term!Sylvia Lim was re-elected as Party Chair at our Cadre Members’ Conference on 27 December 2020. Faisal Manap has been appointed as our Vice-Chair. ,0.825,,0.4574,0,0,1,0,40,1,False
Aljunied GRC MPs on their market and food centre outreach at Kovan Market.,0.5285714285714286,,0.2732,0,0,0,0,1,0,False
"NCMP Leon Perera hopes to raise issues on the economy, and instilling confidence in Singaporeans, amongst others. ",0.8142857142857143,,0.7269,0,4,0,0,3,0,False
Happening now: PM @leehsienloong  with  at  ,0.4428571428571428,murali bukitbatok,0.0,0,0,1,0,10,0,False
Terence: The PAP tell you that only the PAP are fit to be in Parliament...that the loss of even 1 seat to WP would be fatal ,0.9214285714285714,wpsg,-0.1449,0,0,0,0,2,0,False
Premature speculation may pervert the course of justice • Full statement:  ,0.7,,0.0258,1,0,1,0,13,3,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"Updated with more features, now you can personalise your PAP experience on our App, 'PAP4SG'! Join in the conversation as we continue to build Singapore together.Available on:iOS -  -  ",0.85,,0.3595,2,5,0,0,9,0,False
We hear you.Our PAP MPs have filed a motion to accelerate and deepen efforts to combat climate change. They will be speaking in Parliament on 1st February 2021.Tune in to the livestream on MCI's YouTube channel.More at  ,0.9607142857142856,pap4sustainablity greensg,-0.34,1,0,0,0,28,2,False
